visitorid,first_activity,last_activity,total_events,unique_items,unique_categories,count_views,count_addtocart,count_transaction,session_duration_seconds,events_per_second,addtocart_ratio,purchase_ratio,view_to_purchase_ratio,anomaly_score,is_abnormal
277114,2015-07-20 16:27:13.424,2015-07-22 13:33:42.921,12,11,2,1,11,0,162389.497,7.38964047656358e-05,11.0,0.0,0.0,-1,1
277308,2015-05-24 03:40:39.797,2015-05-24 03:41:09.586,2,2,2,1,1,0,29.789,0.06713887676659169,1.0,0.0,0.0,-1,1
277349,2015-07-24 01:57:29.113,2015-07-24 02:20:32.545,4,1,1,2,1,1,1383.432,0.0028913600379346436,0.5,1.0,0.5,-1,1
277604,2015-09-08 02:57:11.821,2015-09-08 02:57:11.884,2,1,1,2,0,0,0.063,31.746031746031747,0.0,0.0,0.0,-1,1
277657,2015-05-13 02:06:54.512,2015-05-13 02:07:10.994,2,1,1,1,1,0,16.482,0.12134449702705982,1.0,0.0,0.0,-1,1
277873,2015-07-21 17:34:09.481,2015-07-22 20:58:22.082,3,2,2,1,1,1,98652.601,3.0409740539937717e-05,1.0,1.0,1.0,-1,1
277902,2015-05-24 07:11:10.997,2015-05-24 07:11:11.187,2,1,0,2,0,0,0.19,10.526315789473685,0.0,0.0,0.0,-1,1
277923,2015-06-09 23:08:35.674,2015-06-09 23:08:57.357,2,1,1,1,1,0,21.683,0.09223815892634783,1.0,0.0,0.0,-1,1
278054,2015-08-08 23:52:47.819,2015-08-08 23:54:01.845,2,1,1,1,1,0,74.026,0.0270175343798125,1.0,0.0,0.0,-1,1
278088,2015-08-07 06:04:35.447,2015-08-07 06:41:24.581,4,1,1,1,2,1,2209.134,0.0018106642693471741,2.0,0.5,1.0,-1,1
278171,2015-05-26 19:08:58.780,2015-05-26 19:38:52.873,4,2,2,2,1,1,1794.093,0.002229538825467799,0.5,1.0,0.5,-1,1
278214,2015-08-18 17:32:56.003,2015-08-18 17:38:58.790,4,4,3,1,3,0,362.787,0.011025753403512254,3.0,0.0,0.0,-1,1
278349,2015-06-04 20:59:39.320,2015-06-05 04:13:50.901,38,27,4,34,4,0,26051.581,0.001458644678800876,0.11764705882352941,0.0,0.0,-1,1
278551,2015-05-24 18:10:57.879,2015-05-24 18:13:02.203,2,2,2,1,1,0,124.324,0.016086998487822142,1.0,0.0,0.0,-1,1
278556,2015-05-28 00:03:14.712,2015-05-28 00:03:53.659,2,1,1,1,1,0,38.947,0.05135183711197268,1.0,0.0,0.0,-1,1
278574,2015-05-15 17:54:15.972,2015-05-15 17:59:57.653,4,1,1,2,1,1,341.681,0.011706825957545196,0.5,1.0,0.5,-1,1
278638,2015-08-25 20:16:40.254,2015-08-25 20:17:44.754,2,2,1,1,1,0,64.5,0.031007751937984496,1.0,0.0,0.0,-1,1
278647,2015-08-24 03:03:28.286,2015-08-24 03:33:36.142,3,1,1,1,1,1,1807.856,0.0016594242019275871,1.0,1.0,1.0,-1,1
278789,2015-08-24 02:53:29.968,2015-08-24 03:14:38.343,20,8,7,11,9,0,1268.375,0.015768207351926678,0.8181818181818182,0.0,0.0,-1,1
278857,2015-05-27 16:39:28.956,2015-05-27 16:41:39.268,2,2,2,1,1,0,130.312,0.015347780710909201,1.0,0.0,0.0,-1,1
278940,2015-05-12 22:17:37.350,2015-05-12 23:18:22.484,14,6,5,4,5,5,3645.134,0.0038407367191439327,1.25,1.0,1.25,-1,1
278960,2015-05-12 18:35:34.984,2015-05-12 18:36:25.264,2,2,2,1,1,0,50.28,0.03977724741447892,1.0,0.0,0.0,-1,1
279034,2015-08-28 17:28:26.623,2015-08-28 19:27:07.464,4,1,1,2,1,1,7120.841,0.0005617314022318431,0.5,1.0,0.5,-1,1
279048,2015-06-23 23:44:28.104,2015-06-23 23:54:13.538,3,2,1,1,2,0,585.434,0.005124403434033555,2.0,0.0,0.0,-1,1
279142,2015-06-15 16:17:15.720,2015-06-15 16:29:52.708,4,1,1,1,2,1,756.988,0.005284099615845957,2.0,0.5,1.0,-1,1
279193,2015-08-18 17:07:22.610,2015-08-18 17:16:42.068,4,1,1,2,1,1,559.458,0.0071497771056987305,0.5,1.0,0.5,-1,1
279247,2015-09-12 17:56:14.383,2015-09-12 18:00:59.663,4,3,2,2,2,0,285.28,0.014021312394840158,1.0,0.0,0.0,-1,1
279406,2015-05-24 15:20:54.699,2015-05-25 01:36:23.521,104,70,40,85,12,7,36928.822,0.0028162284732505143,0.1411764705882353,0.5833333333333334,0.08235294117647059,-1,1
279454,2015-09-05 17:14:52.995,2015-09-05 17:15:42.372,2,1,1,1,1,0,49.377,0.04050468841768434,1.0,0.0,0.0,-1,1
279561,2015-07-01 20:02:23.954,2015-07-01 20:03:10.736,2,1,1,1,1,0,46.782,0.0427514856141251,1.0,0.0,0.0,-1,1
279579,2015-06-16 14:39:31.878,2015-06-16 14:39:32.535,4,1,1,4,0,0,0.657,6.0882800608828,0.0,0.0,0.0,-1,1
279586,2015-05-22 16:52:58.902,2015-05-22 16:54:00.905,2,1,1,1,1,0,62.003,0.03225650371756205,1.0,0.0,0.0,-1,1
279590,2015-09-02 17:10:00.432,2015-09-02 17:10:01.182,2,1,1,2,0,0,0.75,2.6666666666666665,0.0,0.0,0.0,-1,1
279595,2015-06-30 00:51:54.466,2015-06-30 00:51:54.653,3,1,1,3,0,0,0.187,16.0427807486631,0.0,0.0,0.0,-1,1
279647,2015-09-10 14:26:54.879,2015-09-10 14:27:03.723,2,1,1,1,1,0,8.844,0.22614201718679333,1.0,0.0,0.0,-1,1
279856,2015-08-12 17:45:35.507,2015-08-13 18:57:36.124,7,3,2,4,2,1,90720.617,7.715996905091595e-05,0.5,0.5,0.25,-1,1
279876,2015-06-16 19:03:03.850,2015-06-16 19:52:30.995,6,2,2,2,2,2,2967.145,0.0020221458674921514,1.0,1.0,1.0,-1,1
279899,2015-06-21 07:01:54.273,2015-06-21 07:03:05.784,2,1,1,1,1,0,71.511,0.027967725245067195,1.0,0.0,0.0,-1,1
280031,2015-05-29 03:52:47.128,2015-05-29 03:53:55.754,3,1,1,1,1,1,68.626,0.04371520997872526,1.0,1.0,1.0,-1,1
280150,2015-08-12 06:33:55.385,2015-08-12 06:33:55.400,2,1,1,2,0,0,0.015,133.33333333333334,0.0,0.0,0.0,-1,1
280208,2015-05-16 01:22:20.474,2015-05-16 01:22:25.084,2,1,1,1,1,0,4.61,0.4338394793926247,1.0,0.0,0.0,-1,1
280235,2015-06-18 06:21:12.441,2015-06-18 06:21:18.475,2,1,1,1,1,0,6.034,0.3314550878355983,1.0,0.0,0.0,-1,1
280315,2015-07-23 22:21:45.506,2015-07-23 22:22:07.553,3,1,1,2,1,0,22.047,0.13607293509320995,0.5,0.0,0.0,-1,1
280332,2015-07-12 22:40:22.015,2015-07-12 22:40:52.687,2,1,1,1,1,0,30.672,0.06520605112154408,1.0,0.0,0.0,-1,1
280353,2015-07-13 06:31:47.322,2015-07-13 06:31:47.353,2,1,1,2,0,0,0.031,64.51612903225806,0.0,0.0,0.0,-1,1
280361,2015-08-28 13:06:47.938,2015-08-28 13:27:59.483,23,19,15,7,3,13,1271.545,0.01808823124623981,0.42857142857142855,4.333333333333333,1.8571428571428572,-1,1
280385,2015-09-17 15:49:46.437,2015-09-17 15:50:01.908,2,1,1,1,1,0,15.471,0.12927412578372438,1.0,0.0,0.0,-1,1
280450,2015-08-21 23:38:52.958,2015-08-21 23:51:19.629,6,4,4,3,3,0,746.671,0.0080356676501431,1.0,0.0,0.0,-1,1
280510,2015-05-04 14:26:37.656,2015-05-04 14:27:39.426,3,2,1,1,2,0,61.77,0.04856726566294317,2.0,0.0,0.0,-1,1
280531,2015-05-12 22:50:27.434,2015-05-12 22:53:28.751,10,8,7,2,8,0,181.317,0.05515202656121599,4.0,0.0,0.0,-1,1
280573,2015-05-19 03:38:09.802,2015-05-19 03:38:22.523,2,2,1,1,1,0,12.721,0.15722034431255405,1.0,0.0,0.0,-1,1
280628,2015-08-14 22:27:47.208,2015-08-14 22:28:11.220,2,1,1,1,1,0,24.012,0.08329168748958854,1.0,0.0,0.0,-1,1
280640,2015-06-09 21:18:01.288,2015-06-09 21:19:25.010,2,1,1,1,1,0,83.722,0.02388858364587564,1.0,0.0,0.0,-1,1
280722,2015-05-26 15:58:47.264,2015-05-26 16:12:22.753,3,1,1,1,1,1,815.489,0.003678774330493728,1.0,1.0,1.0,-1,1
280778,2015-09-06 21:40:56.376,2015-09-06 21:46:06.649,5,5,1,1,4,0,310.273,0.016114840801487722,4.0,0.0,0.0,-1,1
280912,2015-05-05 18:14:20.362,2015-05-05 18:29:23.294,3,1,1,1,1,1,902.932,0.0033225093362512347,1.0,1.0,1.0,-1,1
281176,2015-07-17 16:30:44.514,2015-07-17 16:32:01.977,2,1,1,1,1,0,77.463,0.025818777997237394,1.0,0.0,0.0,-1,1
281285,2015-05-29 19:22:47.890,2015-05-29 19:25:23.027,2,1,1,1,1,0,155.137,0.012891831091229043,1.0,0.0,0.0,-1,1
281359,2015-05-05 20:55:08.927,2015-05-25 17:17:54.636,4,2,2,2,1,1,1714965.709,2.332408151957982e-06,0.5,1.0,0.5,-1,1
281537,2015-09-13 07:29:43.923,2015-09-13 07:30:27.843,2,1,1,1,1,0,43.92,0.04553734061930783,1.0,0.0,0.0,-1,1
281542,2015-08-07 16:30:40.076,2015-08-07 16:34:49.615,6,5,2,2,4,0,249.539,0.024044337758827278,2.0,0.0,0.0,-1,1
281553,2015-07-09 07:25:16.286,2015-07-09 08:09:39.726,9,4,4,5,2,2,2663.44,0.003379088697323762,0.4,1.0,0.4,-1,1
281650,2015-05-12 04:50:59.104,2015-05-12 04:51:08.843,2,1,1,1,1,0,9.739,0.20535989321285553,1.0,0.0,0.0,-1,1
281778,2015-09-02 21:17:04.536,2015-09-02 21:18:05.051,3,1,1,1,1,1,60.515,0.049574485664711225,1.0,1.0,1.0,-1,1
281843,2015-06-04 04:05:42.278,2015-06-04 16:47:23.158,6,5,4,3,3,0,45700.88,0.00013128850035272845,1.0,0.0,0.0,-1,1
281978,2015-05-23 00:16:46.440,2015-05-23 00:21:55.370,3,1,1,1,1,1,308.93,0.009710937752889004,1.0,1.0,1.0,-1,1
282016,2015-08-23 17:24:30.568,2015-08-23 17:25:04.227,4,2,2,2,2,0,33.659,0.1188389435217921,1.0,0.0,0.0,-1,1
282153,2015-08-22 15:51:06.115,2015-08-22 15:51:07.065,2,1,1,2,0,0,0.95,2.1052631578947367,0.0,0.0,0.0,-1,1
282154,2015-06-14 01:23:44.052,2015-06-14 01:24:26.195,2,1,0,1,1,0,42.143,0.047457466245877135,1.0,0.0,0.0,-1,1
282259,2015-05-04 03:19:58.962,2015-05-04 03:21:44.067,2,1,1,1,1,0,105.105,0.019028590457161886,1.0,0.0,0.0,-1,1
282289,2015-06-24 19:48:00.660,2015-06-30 16:01:38.488,11,3,3,6,2,3,504817.828,2.1790038683023693e-05,0.3333333333333333,1.5,0.5,-1,1
282427,2015-05-06 18:13:01.812,2015-05-06 18:13:01.844,2,1,1,2,0,0,0.032,62.5,0.0,0.0,0.0,-1,1
282693,2015-06-19 00:39:03.557,2015-06-19 00:39:43.676,2,1,1,1,1,0,40.119,0.049851691218624594,1.0,0.0,0.0,-1,1
282695,2015-08-27 19:59:31.256,2015-08-27 19:59:34.028,2,1,1,1,1,0,2.772,0.7215007215007215,1.0,0.0,0.0,-1,1
282705,2015-06-01 15:56:55.831,2015-06-01 15:59:31.620,3,1,1,1,1,1,155.789,0.019256815307884385,1.0,1.0,1.0,-1,1
282793,2015-05-15 22:26:02.644,2015-05-15 22:28:32.785,2,1,1,1,1,0,150.141,0.01332081177026928,1.0,0.0,0.0,-1,1
282982,2015-06-06 18:51:27.184,2015-06-07 04:50:08.181,27,16,5,24,3,0,35920.997,0.0007516495157414478,0.125,0.0,0.0,-1,1
283137,2015-06-14 18:02:09.341,2015-06-14 18:02:11.399,2,1,1,1,1,0,2.058,0.9718172983479106,1.0,0.0,0.0,-1,1
283477,2015-08-12 13:55:46.544,2015-09-07 20:35:29.706,40,20,8,10,17,13,2270383.162,1.761817153575243e-05,1.7,0.7647058823529411,1.3,-1,1
283568,2015-06-19 03:33:02.592,2015-06-19 03:38:04.330,4,1,1,2,1,1,301.738,0.013256533814103626,0.5,1.0,0.5,-1,1
283604,2015-07-22 06:27:26.530,2015-07-22 22:24:54.886,11,7,2,9,1,1,57448.356,0.0001914763235348284,0.1111111111111111,1.0,0.1111111111111111,-1,1
283609,2015-07-13 17:29:17.769,2015-07-13 17:30:47.333,2,1,1,1,1,0,89.564,0.022330400607386898,1.0,0.0,0.0,-1,1
283621,2015-07-13 15:07:32.738,2015-07-20 04:48:04.462,53,21,8,42,7,4,567631.724,9.337039802236281e-05,0.16666666666666666,0.5714285714285714,0.09523809523809523,-1,1
283626,2015-07-11 18:35:21.995,2015-07-11 18:35:47.990,2,1,1,1,1,0,25.995,0.07693787266782073,1.0,0.0,0.0,-1,1
283632,2015-07-02 04:33:28.887,2015-07-02 04:33:29.857,2,1,1,2,0,0,0.97,2.061855670103093,0.0,0.0,0.0,-1,1
283665,2015-08-06 05:26:56.012,2015-08-06 05:27:28.826,2,1,1,1,1,0,32.814,0.06094959468519534,1.0,0.0,0.0,-1,1
283779,2015-05-19 20:59:30.881,2015-05-19 21:00:44.162,2,1,1,1,1,0,73.281,0.027292203981932557,1.0,0.0,0.0,-1,1
283858,2015-08-04 05:50:39.176,2015-08-04 05:58:09.781,3,1,1,1,1,1,450.605,0.006657715737730384,1.0,1.0,1.0,-1,1
283999,2015-07-13 20:54:18.151,2015-07-13 21:22:19.555,22,15,9,9,13,0,1681.404,0.013084303356004863,1.4444444444444444,0.0,0.0,-1,1
284251,2015-06-15 05:29:34.830,2015-06-15 05:36:07.058,3,1,1,1,1,1,392.228,0.007648612541684938,1.0,1.0,1.0,-1,1
284346,2015-08-23 18:17:03.090,2015-08-23 18:18:08.963,2,1,1,1,1,0,65.873,0.030361453099145324,1.0,0.0,0.0,-1,1
284498,2015-05-06 08:22:02.987,2015-05-06 08:26:50.209,4,2,1,2,2,0,287.222,0.013926509807744533,1.0,0.0,0.0,-1,1
284573,2015-09-06 04:40:43.087,2015-09-06 04:45:16.988,5,5,2,3,2,0,273.901,0.01825477088437063,0.6666666666666666,0.0,0.0,-1,1
284665,2015-07-26 05:56:04.932,2015-07-26 06:00:25.691,2,1,1,1,1,0,260.759,0.007669917433338829,1.0,0.0,0.0,-1,1
284767,2015-08-02 06:46:44.567,2015-08-02 06:56:23.689,3,1,1,1,1,1,579.122,0.005180255628347741,1.0,1.0,1.0,-1,1
284809,2015-06-10 15:01:18.143,2015-06-10 15:01:33.050,2,1,1,1,1,0,14.907,0.13416515730864695,1.0,0.0,0.0,-1,1
284850,2015-07-07 23:29:00.625,2015-07-07 23:29:20.016,2,1,1,1,1,0,19.391,0.10314063225207572,1.0,0.0,0.0,-1,1
284877,2015-07-31 15:17:58.377,2015-07-31 15:18:22.258,2,1,1,1,1,0,23.881,0.08374858674259872,1.0,0.0,0.0,-1,1
284999,2015-06-22 16:22:54.531,2015-06-22 16:22:54.656,2,1,1,2,0,0,0.125,16.0,0.0,0.0,0.0,-1,1
285070,2015-05-04 19:33:54.143,2015-05-04 19:34:40.461,2,1,1,1,1,0,46.318,0.043179757329763806,1.0,0.0,0.0,-1,1
285074,2015-07-16 20:57:06.053,2015-07-16 20:57:44.673,2,1,1,1,1,0,38.62,0.05178663904712585,1.0,0.0,0.0,-1,1
285187,2015-09-09 02:24:58.777,2015-09-09 02:25:32.060,2,1,1,1,1,0,33.283,0.06009073701288946,1.0,0.0,0.0,-1,1
285239,2015-06-21 22:54:27.391,2015-06-21 22:55:24.256,3,1,1,1,2,0,56.865,0.05275652862041678,2.0,0.0,0.0,-1,1
285299,2015-08-28 13:39:47.470,2015-08-28 13:40:06.512,2,1,1,1,1,0,19.042,0.10503098414032139,1.0,0.0,0.0,-1,1
285372,2015-07-05 12:01:24.069,2015-07-07 10:36:43.351,4,2,2,2,1,1,167719.282,2.3849374695033574e-05,0.5,1.0,0.5,-1,1
285423,2015-07-02 21:52:35.078,2015-07-02 21:52:45.328,2,1,1,1,1,0,10.25,0.1951219512195122,1.0,0.0,0.0,-1,1
285955,2015-06-25 19:55:39.685,2015-06-25 19:57:16.119,2,1,1,1,1,0,96.434,0.020739573179583963,1.0,0.0,0.0,-1,1
285997,2015-07-27 23:34:57.392,2015-07-27 23:34:57.439,2,1,1,2,0,0,0.047,42.5531914893617,0.0,0.0,0.0,-1,1
286185,2015-07-09 07:37:56.517,2015-07-09 07:37:58.539,2,1,1,1,1,0,2.022,0.9891196834817014,1.0,0.0,0.0,-1,1
286518,2015-09-14 06:10:31.169,2015-09-14 06:11:31.632,2,1,1,1,1,0,60.463,0.033078080809751415,1.0,0.0,0.0,-1,1
286547,2015-06-22 01:42:21.506,2015-06-22 01:43:34.007,2,1,1,1,1,0,72.501,0.02758582640239445,1.0,0.0,0.0,-1,1
286553,2015-05-22 17:05:20.084,2015-05-22 17:07:40.234,3,1,1,1,1,1,140.15,0.021405636817695327,1.0,1.0,1.0,-1,1
286604,2015-09-08 23:40:05.592,2015-09-08 23:41:00.061,2,1,1,1,1,0,54.469,0.03671813325010556,1.0,0.0,0.0,-1,1
286616,2015-05-09 15:27:36.222,2015-06-07 02:33:59.412,2252,1230,318,2057,120,75,2459183.19,0.0009157512173788078,0.0583373845405931,0.625,0.036460865337870685,-1,1
286865,2015-07-07 22:35:14.418,2015-07-07 22:36:56.085,2,2,1,1,1,0,101.667,0.019672066648961806,1.0,0.0,0.0,-1,1
287019,2015-07-04 02:15:31.234,2015-07-04 02:20:09.228,4,2,1,2,2,0,277.994,0.014388799758268163,1.0,0.0,0.0,-1,1
287025,2015-07-22 21:07:02.167,2015-07-22 21:08:06.125,2,2,1,1,1,0,63.958,0.03127052127958973,1.0,0.0,0.0,-1,1
287186,2015-05-13 03:09:41.148,2015-05-13 03:09:42.039,2,1,1,2,0,0,0.891,2.244668911335578,0.0,0.0,0.0,-1,1
287358,2015-07-23 23:52:04.753,2015-07-23 23:52:04.784,2,1,1,2,0,0,0.031,64.51612903225806,0.0,0.0,0.0,-1,1
287448,2015-08-24 02:42:18.044,2015-08-24 02:42:26.453,2,1,1,1,1,0,8.409,0.2378404090855036,1.0,0.0,0.0,-1,1
287857,2015-06-02 05:33:13.721,2015-06-02 05:33:56.124,2,1,1,1,1,0,42.403,0.047166474070230884,1.0,0.0,0.0,-1,1
287863,2015-08-14 18:29:02.254,2015-08-14 18:30:08.675,2,1,1,1,1,0,66.421,0.030110958883485642,1.0,0.0,0.0,-1,1
287884,2015-08-02 23:54:12.491,2015-08-02 23:54:36.523,2,1,1,1,1,0,24.032,0.08322237017310254,1.0,0.0,0.0,-1,1
287926,2015-05-05 06:11:45.453,2015-08-07 03:58:08.955,23,17,5,18,5,0,8113583.502,2.8347523624216714e-06,0.2777777777777778,0.0,0.0,-1,1
287930,2015-05-07 03:46:58.459,2015-05-07 04:06:15.272,5,3,3,1,1,3,1156.813,0.004322219753754496,1.0,3.0,3.0,-1,1
287932,2015-08-05 17:15:01.240,2015-08-05 17:17:27.965,2,1,1,1,1,0,146.725,0.013630942238882263,1.0,0.0,0.0,-1,1
287991,2015-05-21 15:48:51.687,2015-06-22 11:50:05.327,14,9,5,8,6,0,2750473.64,5.090032420743359e-06,0.75,0.0,0.0,-1,1
287996,2015-08-13 18:07:44.376,2015-08-13 18:22:02.067,4,2,1,2,1,1,857.691,0.004663684240594806,0.5,1.0,0.5,-1,1
288003,2015-05-26 00:33:26.737,2015-05-26 14:50:55.093,4,1,1,2,1,1,51448.356,7.774786817289166e-05,0.5,1.0,0.5,-1,1
288024,2015-07-17 20:43:44.333,2015-07-17 20:44:15.021,4,2,2,2,2,0,30.688,0.13034410844629823,1.0,0.0,0.0,-1,1
288059,2015-08-16 21:54:46.866,2015-08-17 02:57:08.171,9,7,5,2,7,0,18141.305,0.0004961054345318598,3.5,0.0,0.0,-1,1
288061,2015-06-19 02:55:12.399,2015-06-19 03:07:45.292,6,1,1,2,2,2,752.893,0.007969259908114434,1.0,1.0,1.0,-1,1
288077,2015-06-27 05:37:07.184,2015-06-27 05:38:11.233,2,1,1,1,1,0,64.049,0.03122609252291214,1.0,0.0,0.0,-1,1
288235,2015-09-10 02:38:45.799,2015-09-10 02:39:22.483,2,1,1,1,1,0,36.684,0.054519681605059434,1.0,0.0,0.0,-1,1
288326,2015-07-13 22:54:29.850,2015-07-13 22:56:02.700,2,1,1,1,1,0,92.85,0.02154011847065159,1.0,0.0,0.0,-1,1
288362,2015-06-26 23:02:17.285,2015-07-29 02:22:27.846,5,2,2,2,2,1,2776810.561,1.8006269747833905e-06,1.0,0.5,0.5,-1,1
288422,2015-05-26 23:54:08.990,2015-05-26 23:55:42.752,3,1,1,1,1,1,93.762,0.0319959045242209,1.0,1.0,1.0,-1,1
288478,2015-07-05 03:18:06.528,2015-07-05 03:18:09.312,4,1,1,4,0,0,2.784,1.4367816091954024,0.0,0.0,0.0,-1,1
288520,2015-09-16 11:42:35.159,2015-09-16 11:44:31.724,2,1,1,1,1,0,116.565,0.017157808947797365,1.0,0.0,0.0,-1,1
288619,2015-06-15 19:38:37.908,2015-06-15 19:38:39.404,2,1,0,2,0,0,1.496,1.3368983957219251,0.0,0.0,0.0,-1,1
288665,2015-06-23 21:15:30.176,2015-06-25 19:20:36.621,6,2,2,3,2,1,165906.445,3.616496031844935e-05,0.6666666666666666,0.5,0.3333333333333333,-1,1
288831,2015-08-31 07:00:16.232,2015-08-31 07:01:08.233,12,12,1,12,0,0,52.001,0.2307647929847503,0.0,0.0,0.0,-1,1
288843,2015-08-24 22:23:57.720,2015-08-24 22:36:37.969,5,1,1,3,1,1,760.249,0.006576792603475966,0.3333333333333333,1.0,0.3333333333333333,-1,1
288932,2015-06-28 03:17:04.265,2015-08-19 23:46:34.709,35,18,8,24,9,2,4566570.444,7.664395070481475e-06,0.375,0.2222222222222222,0.08333333333333333,-1,1
289019,2015-05-26 05:50:22.657,2015-05-27 04:45:04.997,18,8,3,14,2,2,82482.34,0.00021822853231370497,0.14285714285714285,1.0,0.14285714285714285,-1,1
289053,2015-09-01 14:23:06.709,2015-09-01 14:23:06.809,2,1,1,2,0,0,0.1,20.0,0.0,0.0,0.0,-1,1
289128,2015-07-25 04:50:40.672,2015-07-25 04:50:40.734,2,1,1,2,0,0,0.062,32.25806451612903,0.0,0.0,0.0,-1,1
289261,2015-09-04 00:55:49.463,2015-09-04 00:55:51.466,2,1,1,1,1,0,2.003,0.9985022466300548,1.0,0.0,0.0,-1,1
289298,2015-05-08 22:27:03.011,2015-05-08 22:29:09.903,2,2,2,1,1,0,126.892,0.01576143492103521,1.0,0.0,0.0,-1,1
289335,2015-06-01 21:57:00.737,2015-06-01 21:57:24.889,2,1,1,1,1,0,24.152,0.08280887711162636,1.0,0.0,0.0,-1,1
289400,2015-05-13 02:07:07.542,2015-05-13 04:23:38.114,16,9,1,9,7,0,8190.572,0.0019534655210893697,0.7777777777777778,0.0,0.0,-1,1
289401,2015-07-05 03:25:14.889,2015-07-05 03:41:24.314,3,1,1,1,1,1,969.425,0.0030946179436263767,1.0,1.0,1.0,-1,1
289491,2015-07-08 02:45:26.349,2015-07-08 02:50:30.181,3,1,1,1,1,1,303.832,0.009873877669238263,1.0,1.0,1.0,-1,1
289556,2015-09-17 16:24:22.281,2015-09-17 16:24:24.065,2,1,1,1,1,0,1.784,1.1210762331838564,1.0,0.0,0.0,-1,1
289576,2015-07-23 21:06:35.544,2015-07-23 21:06:48.720,2,1,1,1,1,0,13.176,0.15179113539769276,1.0,0.0,0.0,-1,1
289859,2015-07-28 14:31:14.101,2015-07-28 14:31:14.195,2,1,1,2,0,0,0.094,21.27659574468085,0.0,0.0,0.0,-1,1
289942,2015-05-31 16:15:23.211,2015-05-31 16:15:53.131,2,1,1,1,1,0,29.92,0.06684491978609625,1.0,0.0,0.0,-1,1
289948,2015-08-28 20:40:05.661,2015-08-28 20:40:18.078,2,1,1,1,1,0,12.417,0.16106950148989288,1.0,0.0,0.0,-1,1
290016,2015-05-07 04:59:20.336,2015-05-07 05:03:35.004,2,1,1,1,1,0,254.668,0.007853362024282596,1.0,0.0,0.0,-1,1
290073,2015-07-16 16:27:36.418,2015-07-16 16:44:49.897,3,1,1,1,1,1,1033.479,0.0029028166029498423,1.0,1.0,1.0,-1,1
290338,2015-05-31 17:39:46.138,2015-05-31 17:40:36.499,2,1,1,1,1,0,50.361,0.039713270189233735,1.0,0.0,0.0,-1,1
290399,2015-09-01 03:32:02.156,2015-09-01 03:32:38.663,5,2,1,3,2,0,36.507,0.136960035061769,0.6666666666666666,0.0,0.0,-1,1
290578,2015-06-26 18:27:55.048,2015-06-26 18:28:52.388,2,1,1,1,1,0,57.34,0.034879665155214505,1.0,0.0,0.0,-1,1
290638,2015-07-31 17:43:21.001,2015-07-31 17:45:33.647,2,1,1,1,1,0,132.646,0.015077725675859055,1.0,0.0,0.0,-1,1
290675,2015-08-25 00:05:13.550,2015-08-25 00:05:14.562,3,1,1,3,0,0,1.012,2.9644268774703555,0.0,0.0,0.0,-1,1
290820,2015-06-30 04:34:35.689,2015-06-30 04:34:53.248,2,1,1,1,1,0,17.559,0.11390170283045731,1.0,0.0,0.0,-1,1
291026,2015-05-13 19:14:30.973,2015-05-13 19:14:31.058,4,1,1,4,0,0,0.085,47.05882352941176,0.0,0.0,0.0,-1,1
291283,2015-06-01 22:02:45.776,2015-06-04 17:24:25.281,7,1,1,3,2,2,242499.505,2.8866038303872e-05,0.6666666666666666,1.0,0.6666666666666666,-1,1
291363,2015-06-10 22:29:20.277,2015-06-10 22:29:45.611,2,1,1,1,1,0,25.334,0.07894529091339701,1.0,0.0,0.0,-1,1
291404,2015-05-06 18:40:47.142,2015-05-06 18:41:07.030,2,1,1,1,1,0,19.888,0.10056315366049878,1.0,0.0,0.0,-1,1
291482,2015-06-21 00:29:55.880,2015-06-21 00:38:11.886,6,3,3,1,2,3,496.006,0.01209662786337262,2.0,1.5,3.0,-1,1
291761,2015-07-31 05:10:41.229,2015-07-31 05:11:33.192,2,1,1,1,1,0,51.963,0.03848892481188538,1.0,0.0,0.0,-1,1
291772,2015-06-07 23:04:50.029,2015-06-07 23:04:58.157,2,1,1,1,1,0,8.128,0.24606299212598426,1.0,0.0,0.0,-1,1
291938,2015-05-19 00:03:05.008,2015-05-19 00:16:31.381,3,1,1,1,1,1,806.373,0.0037203626609521893,1.0,1.0,1.0,-1,1
291982,2015-09-06 03:55:45.695,2015-09-06 03:56:32.864,5,1,1,2,3,0,47.169,0.1060018232313596,1.5,0.0,0.0,-1,1
291984,2015-07-24 04:04:53.179,2015-07-24 05:06:01.772,4,1,1,2,1,1,3668.593,0.001090336267882537,0.5,1.0,0.5,-1,1
292065,2015-07-13 20:24:22.478,2015-07-13 20:28:56.625,3,1,1,1,1,1,274.147,0.010943034211572623,1.0,1.0,1.0,-1,1
292102,2015-07-10 06:03:41.995,2015-07-10 08:40:53.099,16,5,5,7,6,3,9431.104,0.001696514003026581,0.8571428571428571,0.5,0.42857142857142855,-1,1
292250,2015-05-15 17:22:05.919,2015-05-15 17:24:54.271,5,4,3,2,3,0,168.352,0.029699676867515682,1.5,0.0,0.0,-1,1
292365,2015-05-25 17:13:58.670,2015-05-25 18:12:37.846,8,1,1,4,2,2,3519.176,0.00227325942209199,0.5,1.0,0.5,-1,1
292666,2015-05-23 01:16:06.515,2015-05-24 01:49:32.778,29,12,1,21,8,0,88406.263,0.00032803105816156937,0.38095238095238093,0.0,0.0,-1,1
